Price,Close
Ticker,AAPL
Date,
2024-03-18,170.88600158691406
2024-03-25,170.09246826171875
2024-04-01,168.20782470703125
2024-04-08,175.1214599609375
2024-04-15,163.6649169921875
2024-04-22,167.9300994873047
2024-04-29,181.89617919921875
2024-05-06,181.56883239746094
2024-05-13,188.589111328125
2024-05-20,188.69834899902344
2024-05-27,190.9530487060547
2024-06-03,195.56175231933594
2024-06-10,211.05653381347656
2024-06-17,206.0902557373047
2024-06-24,209.19911193847656
2024-07-01,224.81307983398438
2024-07-08,228.9847412109375
2024-07-15,222.79678344726562
2024-07-22,216.4896240234375
2024-07-29,218.37680053710938
2024-08-05,214.78121948242188
2024-08-12,224.52500915527344
2024-08-19,225.57049560546875
2024-08-26,227.71841430664062
2024-09-02,219.58421325683594
2024-09-09,221.25479125976562
2024-09-16,226.92288208007812
2024-09-23,226.5151824951172
2024-09-30,225.53073120117188
2024-10-07,226.27655029296875
2024-10-14,233.68484497070312
2024-10-21,230.11492919921875
2024-10-28,221.66249084472656
2024-11-04,225.6898193359375
2024-11-11,223.98695373535156
2024-11-18,228.8350372314453
2024-11-25,236.26145935058594
2024-12-02,241.74664306640625
2024-12-09,247.01283264160156
2024-12-16,253.34417724609375
2024-12-23,254.439208984375
2024-12-30,242.26431274414062
2025-01-06,235.7836151123047
2025-01-13,228.9445343017578
2025-01-20,221.77694702148438
2025-01-27,234.9374237060547
2025-02-03,226.60511779785156
2025-02-10,243.4987335205078
2025-02-17,244.71319580078125
2025-02-24,241.01583862304688
2025-03-03,238.2552947998047
2025-03-10,212.762451171875
2025-03-17,217.5261688232422
2025-03-24,217.1574249267578
2025-03-31,187.738037109375
2025-04-07,197.4747314453125
2025-04-14,196.3087158203125
2025-04-21,208.56680297851562
2025-04-28,204.6501922607422
2025-05-05,197.8534393310547
2025-05-12,210.54005432128906
2025-05-19,194.85975646972656
2025-05-26,200.4280242919922
2025-06-02,203.49156188964844
2025-06-09,196.03726196289062
2025-06-16,200.57769775390625
2025-06-23,200.65753173828125
2025-06-30,213.10134887695312
2025-07-07,210.7163543701172
2025-07-14,210.73631286621094
2025-07-21,213.43064880371094
2025-07-28,201.95481872558594
2025-08-04,228.86814880371094
2025-08-11,231.10342407226562
2025-08-18,227.53941345214844
2025-08-25,231.91517639160156
2025-09-01,239.45787048339844
2025-09-08,233.84332275390625
2025-09-15,245.26223754882812
2025-09-22,255.2126007080078
2025-09-29,257.7701110839844
2025-10-06,245.032470703125
2025-10-13,252.045654296875
2025-10-20,262.56549072265625
2025-10-27,270.108154296875
2025-11-03,268.2099914550781
2025-11-10,273.0365905761719
