Price,Close
Ticker,AMZN
Date,
2020-11-09,156.4405059814453
2020-11-16,154.97000122070312
2020-11-23,159.76699829101562
2020-11-30,158.12899780273438
2020-12-07,155.8209991455078
2020-12-14,160.08250427246094
2020-12-21,158.63450622558594
2020-12-28,162.84649658203125
2021-01-04,159.13499450683594
2021-01-11,155.21249389648438
2021-01-18,164.6114959716797
2021-01-25,160.30999755859375
2021-02-01,167.6074981689453
2021-02-08,163.885498046875
2021-02-15,162.4949951171875
2021-02-22,154.64649963378906
2021-03-01,150.0229949951172
2021-03-08,154.47450256347656
2021-03-15,153.7480010986328
2021-03-22,152.60150146484375
2021-03-29,158.0500030517578
2021-04-05,168.61000061035156
2021-04-12,169.9720001220703
2021-04-19,167.04400634765625
2021-04-26,173.37100219726562
2021-05-03,164.58050537109375
2021-05-10,161.14500427246094
2021-05-17,160.1540069580078
2021-05-24,161.15350341796875
2021-05-31,160.31100463867188
2021-06-07,167.3415069580078
2021-06-14,174.34500122070312
2021-06-21,170.072998046875
2021-06-28,175.5489959716797
2021-07-05,185.9669952392578
2021-07-12,178.68150329589844
2021-07-19,182.83200073242188
2021-07-26,166.37950134277344
2021-08-02,167.2469940185547
2021-08-09,164.69850158691406
2021-08-16,159.99749755859375
2021-08-23,167.48150634765625
2021-08-30,173.90249633789062
2021-09-06,173.45750427246094
2021-09-13,173.12600708007812
2021-09-20,171.2760009765625
2021-09-27,164.16299438476562
2021-10-04,164.43099975585938
2021-10-11,170.4510040283203
2021-10-18,166.77749633789062
2021-10-25,168.6215057373047
2021-11-01,175.94949340820312
2021-11-08,176.25750732421875
2021-11-15,183.82850646972656
2021-11-22,175.22799682617188
2021-11-29,169.489501953125
2021-12-06,172.21200561523438
2021-12-13,170.0175018310547
2021-12-20,171.06849670410156
2021-12-27,166.7169952392578
2022-01-03,162.5540008544922
2022-01-10,162.13800048828125
2022-01-17,142.64300537109375
2022-01-24,143.97799682617188
2022-01-31,157.63949584960938
2022-02-07,153.2935028076172
2022-02-14,152.60150146484375
2022-02-21,153.7884979248047
2022-02-28,145.64100646972656
2022-03-07,145.52450561523438
2022-03-14,161.25050354003906
2022-03-21,164.77349853515625
2022-03-28,163.55999755859375
2022-04-04,154.4604949951172
2022-04-11,151.7064971923828
2022-04-18,144.35000610351562
2022-04-25,124.28150177001953
2022-05-02,114.77249908447266
2022-05-09,113.05500030517578
2022-05-16,107.59100341796875
2022-05-23,115.14649963378906
2022-05-30,122.3499984741211
2022-06-06,109.6500015258789
2022-06-13,106.22000122070312
2022-06-20,116.45999908447266
2022-06-27,109.55999755859375
2022-07-04,115.54000091552734
2022-07-11,113.55000305175781
2022-07-18,122.41999816894531
2022-07-25,134.9499969482422
2022-08-01,140.8000030517578
2022-08-08,143.5500030517578
2022-08-15,138.22999572753906
2022-08-22,130.75
2022-08-29,127.51000213623047
2022-09-05,133.27000427246094
2022-09-12,123.52999877929688
2022-09-19,113.77999877929688
2022-09-26,113.0
2022-10-03,114.55999755859375
2022-10-10,106.9000015258789
2022-10-17,119.31999969482422
2022-10-24,103.41000366210938
2022-10-31,90.9800033569336
2022-11-07,100.79000091552734
2022-11-14,94.13999938964844
2022-11-21,93.41000366210938
2022-11-28,94.12999725341797
2022-12-05,89.08999633789062
2022-12-12,87.86000061035156
2022-12-19,85.25
2022-12-26,84.0
2023-01-02,86.08000183105469
2023-01-09,98.12000274658203
2023-01-16,97.25
2023-01-23,102.23999786376953
2023-01-30,103.38999938964844
2023-02-06,97.61000061035156
2023-02-13,97.19999694824219
2023-02-20,93.5
2023-02-27,94.9000015258789
2023-03-06,90.7300033569336
2023-03-13,98.94999694824219
2023-03-20,98.12999725341797
2023-03-27,103.29000091552734
2023-04-03,102.05999755859375
2023-04-10,102.51000213623047
2023-04-17,106.95999908447266
2023-04-24,105.44999694824219
2023-05-01,105.66000366210938
2023-05-08,110.26000213623047
2023-05-15,116.25
2023-05-22,120.11000061035156
2023-05-29,124.25
2023-06-05,123.43000030517578
2023-06-12,125.48999786376953
2023-06-19,129.3300018310547
2023-06-26,130.36000061035156
2023-07-03,129.77999877929688
2023-07-10,134.67999267578125
2023-07-17,130.0
2023-07-24,132.2100067138672
2023-07-31,139.57000732421875
2023-08-07,138.41000366210938
2023-08-14,133.22000122070312
2023-08-21,133.25999450683594
2023-08-28,138.1199951171875
2023-09-04,138.22999572753906
2023-09-11,140.38999938964844
2023-09-18,129.1199951171875
2023-09-25,127.12000274658203
2023-10-02,127.95999908447266
2023-10-09,129.7899932861328
2023-10-16,125.16999816894531
2023-10-23,127.73999786376953
2023-10-30,138.60000610351562
2023-11-06,143.55999755859375
2023-11-13,145.17999267578125
