Price,Close
Ticker,MSFT
Date,
2020-11-09,207.5952606201172
2020-11-16,201.72726440429688
2020-11-23,206.90830993652344
2020-11-30,206.07191467285156
2020-12-07,205.01443481445312
2020-12-14,210.1383514404297
2020-12-21,214.13751220703125
2020-12-28,213.82025146484375
2021-01-04,211.1285400390625
2021-01-11,204.4280242919922
2021-01-18,217.21380615234375
2021-01-25,222.99143981933594
2021-02-01,232.83547973632812
2021-02-08,235.51763916015625
2021-02-15,231.65304565429688
2021-02-22,223.90969848632812
2021-03-01,223.15809631347656
2021-03-08,227.1568603515625
2021-03-15,221.9536895751953
2021-03-22,227.86026000976562
2021-03-29,233.5162811279297
2021-04-05,246.5242462158203
2021-04-12,251.23597717285156
2021-04-19,251.63099670410156
2021-04-26,242.9879913330078
2021-05-03,243.2578125
2021-05-10,239.10484313964844
2021-05-17,236.23348999023438
2021-05-24,241.13461303710938
2021-05-31,242.20664978027344
2021-06-07,249.06365966796875
2021-06-14,250.55091857910156
2021-06-21,255.94955444335938
2021-06-28,268.1473693847656
2021-07-05,268.4273986816406
2021-07-12,271.1412048339844
2021-07-19,279.7559814453125
2021-07-26,275.158935546875
2021-08-02,279.5531005859375
2021-08-09,282.8271484375
2021-08-16,293.94317626953125
2021-08-23,290.0162048339844
2021-08-30,291.3901672363281
2021-09-06,286.135986328125
2021-09-13,290.1612548828125
2021-09-20,289.6581115722656
2021-09-27,279.739990234375
2021-10-04,285.3038024902344
2021-10-11,294.36077880859375
2021-10-18,299.1505126953125
2021-10-25,320.8833312988281
2021-11-01,325.1796569824219
2021-11-08,325.8182678222656
2021-11-15,332.0013122558594
2021-11-22,319.5897216796875
2021-11-29,313.1239318847656
2021-12-06,332.0561828613281
2021-12-13,313.88970947265625
2021-12-20,324.44647216796875
2021-12-27,326.026611328125
2022-01-03,304.428466796875
2022-01-10,300.7059326171875
2022-01-17,286.96966552734375
2022-01-24,298.8253479003906
2022-01-31,296.5763854980469
2022-02-07,286.0099792480469
2022-02-14,279.1175537109375
2022-02-21,288.8063659667969
2022-02-28,281.5694580078125
2022-03-07,272.0594787597656
2022-03-14,291.8372497558594
2022-03-21,294.9942321777344
2022-03-28,300.570068359375
2022-04-04,288.47613525390625
2022-04-11,271.8263854980469
2022-04-18,266.1922302246094
2022-04-25,269.5824890136719
2022-05-02,266.8722839355469
2022-05-09,253.6515350341797
2022-05-16,245.3363494873047
2022-05-23,266.04302978515625
2022-05-30,262.9078674316406
2022-06-06,246.32643127441406
2022-06-13,241.1270751953125
2022-06-20,260.6490173339844
2022-06-27,252.74290466308594
2022-07-04,260.6100158691406
2022-07-11,249.9582061767578
2022-07-18,253.50230407714844
2022-07-25,273.34552001953125
2022-08-01,275.4583740234375
2022-08-08,284.2213439941406
2022-08-15,278.613037109375
2022-08-22,261.582763671875
2022-08-29,249.84478759765625
2022-09-05,258.0408935546875
2022-09-12,238.799560546875
2022-09-19,232.14511108398438
2022-09-26,227.24693298339844
2022-10-03,228.55441284179688
2022-10-10,223.01226806640625
2022-10-17,236.24314880371094
2022-10-24,230.1448211669922
2022-10-31,216.01629638671875
2022-11-07,241.1120147705078
2022-11-14,235.364990234375
2022-11-21,242.163330078125
2022-11-28,249.53126525878906
2022-12-05,240.1378936767578
2022-12-12,239.42359924316406
2022-12-19,233.5918731689453
2022-12-26,234.6584014892578
2023-01-02,220.08888244628906
2023-01-09,234.08108520507812
2023-01-16,235.04978942871094
2023-01-23,242.81890869140625
2023-01-30,252.7896270751953
2023-02-06,257.4373779296875
2023-02-13,252.50582885742188
2023-02-20,244.46690368652344
2023-02-27,250.42112731933594
2023-03-06,243.848876953125
2023-03-13,274.1007080078125
2023-03-20,275.218994140625
2023-03-27,282.801513671875
2023-04-03,286.03863525390625
2023-04-10,280.6827697753906
2023-04-17,280.3099670410156
2023-04-24,301.3999328613281
2023-05-01,304.72528076171875
2023-05-08,303.07733154296875
2023-05-15,312.2686767578125
2023-05-22,327.2549743652344
2023-05-29,329.72247314453125
2023-06-05,321.25823974609375
2023-06-12,336.53515625
2023-06-19,329.34893798828125
2023-06-26,334.7755126953125
2023-07-03,331.5116882324219
2023-07-10,339.3959045410156
2023-07-17,337.9508056640625
2023-07-24,332.6422119140625
2023-07-31,322.2314758300781
2023-08-07,315.5760803222656
2023-08-14,311.12274169921875
2023-08-21,318.1849670410156
2023-08-28,323.7806701660156
2023-09-04,329.307373046875
2023-09-11,325.3174743652344
2023-09-18,312.3036193847656
2023-09-25,311.06231689453125
2023-10-02,322.4014587402344
2023-10-09,322.8644104003906
2023-10-16,321.8202209472656
2023-10-23,324.9136047363281
2023-10-30,347.5622253417969
2023-11-06,364.18182373046875
2023-11-13,364.359130859375
2023-11-20,372.5812683105469
2023-11-27,369.6987609863281
2023-12-04,369.4223937988281
2023-12-11,365.96734619140625
2023-12-18,369.76788330078125
2023-12-25,371.2091064453125
2024-01-01,363.025634765625
2024-01-08,383.4794616699219
2024-01-15,393.5484313964844
2024-01-22,398.7408447265625
2024-01-29,405.9372253417969
2024-02-05,415.14727783203125
2024-02-12,398.8691711425781
2024-02-19,405.8175354003906
2024-02-26,410.9206848144531
2024-03-04,401.74298095703125
2024-03-11,411.8305358886719
2024-03-18,424.0148010253906
2024-03-25,416.08319091796875
2024-04-01,420.8302917480469
2024-04-08,417.25018310546875
2024-04-15,394.72125244140625
2024-04-22,401.8418884277344
2024-04-29,402.1781311035156
2024-05-06,410.1690979003906
2024-05-13,415.5787353515625
2024-05-20,426.18646240234375
2024-05-27,411.2953186035156
2024-06-03,419.93475341796875
2024-06-10,438.4818420410156
2024-06-17,445.62518310546875
2024-06-24,442.82135009765625
2024-07-01,463.2409973144531
2024-07-08,449.3603515625
2024-07-15,433.0722961425781
2024-07-22,421.34161376953125
2024-07-29,404.7166442871094
2024-08-05,402.2694396972656
2024-08-12,414.60443115234375
2024-08-19,413.6842346191406
2024-08-26,414.03167724609375
2024-09-02,398.70672607421875
2024-09-09,427.38140869140625
2024-09-16,432.0264892578125
2024-09-23,424.8305358886719
2024-09-30,412.959716796875
2024-10-07,413.2177734375
2024-10-14,415.0440368652344
2024-10-21,424.9595947265625
2024-10-28,407.3121032714844
2024-11-04,419.3913879394531
2024-11-11,411.9075927734375
2024-11-18,413.8927001953125
2024-11-25,421.1458435058594
2024-12-02,441.1459655761719
2024-12-09,444.8257141113281
2024-12-16,434.2140808105469
2024-12-23,428.17718505859375
2024-12-30,421.0364685058594
2025-01-06,416.6605224609375
2025-01-13,426.6853942871094
2025-01-20,441.6332702636719
2025-01-27,412.791748046875
2025-02-03,407.5107727050781
2025-02-10,406.1979675292969
2025-02-17,405.97918701171875
2025-02-24,395.6121520996094
2025-03-03,391.9449462890625
2025-03-10,387.21142578125
2025-03-17,389.9020690917969
2025-03-24,377.48529052734375
2025-03-31,358.5910949707031
2025-04-07,387.101806640625
2025-04-14,366.5035400390625
2025-04-21,390.4900207519531
2025-04-28,433.769287109375
2025-05-05,437.2073059082031
2025-05-12,452.693359375
2025-05-19,449.441162109375
2025-05-26,459.60443115234375
2025-06-02,469.6080017089844
2025-06-09,474.18048095703125
2025-06-16,476.6164855957031
2025-06-23,495.1260681152344
2025-06-30,498.02130126953125
2025-07-07,502.49395751953125
2025-07-14,509.212890625
2025-07-21,512.866943359375
2025-07-28,523.2498168945312
2025-08-04,521.1832275390625
2025-08-11,519.3162841796875
2025-08-18,506.3975524902344
2025-08-25,506.69000244140625
2025-09-01,495.0
2025-09-08,509.8999938964844
2025-09-15,517.9299926757812
2025-09-22,511.4599914550781
2025-09-29,517.3499755859375
2025-10-06,510.9599914550781
2025-10-13,513.5800170898438
2025-10-20,523.6099853515625
2025-10-27,517.8099975585938
2025-11-03,496.82000732421875
2025-11-10,512.155029296875
